NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,preference,d210_min,Eform,range,dev_NI
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,64.5,25,12.5,77,52,64.5,75,30,15,90,60,75,159.9085,64.617,32.3085,192.217,127.6,159.9085,1730.83,2016.34,1008.17,2739,722.66,1730.83,12.5,7,3.5,16,9,12.5,5.5,1,0.5,6,5,5.5,139.5,3,1.5,141,138,139.5,2.15,0.1,0.05,2.2,2.1,2.15,2,0,0,2,2,2,2,4,2,4,0,2,8.5,3,1.5,10,7,8.5,7,14,7,14,0,7,19.5,7,3.5,23,16,19.5,0,0,0,0,0,0,1,2,1,2,0,1,1.5,3,1.5,3,0,1.5,0,0,0,0,0,0,2.5,1,0.5,3,2,2.5,24.486667,20.553333,10.276667,34.763333,14.21,24.486667,0.232,0.464,0.232,0.464,0,0.232,0,0,0,0,0,0,188.5,73,36.5,225,152,188.5,0.1025641,0.1025641,0.43589744,0.35897436,0,0.002496878,0.001248439,1,0.7639461,-0.29343386,0.44015079,0.24
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,65,26,13,78,52,65,76.5,27,13.5,90,63,76.5,161.342,67.484,33.742,195.084,127.6,161.342,1382.03,1318.74,659.37,2041.4,722.66,1382.03,13,6,3,16,10,13,5.5,1,0.5,6,5,5.5,137,2,1,138,136,137,2.19,0.18,0.09,2.28,2.1,2.19,1.5,1,0.5,2,1,1.5,2,4,2,4,0,2,9.5,1,0.5,10,9,9.5,7,14,7,14,0,7,20,8,4,24,16,20,0.5,1,0.5,1,0,0.5,1,2,1,2,0,1,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0,2,0,0,2,2,2,24.891667,19.743333,9.8716667,34.763333,15.02,24.891667,0.232,0.464,0.232,0.464,0,0.232,0,0,0,0,0,0,188.5,73,36.5,225,152,188.5,0.075,0.1,0.475,0.35,1,0.008067283,0.004033642,1,0.3814253,-0.39706389,0.59559583,0.045
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,65.5,27,13.5,79,52,65.5,78,24,12,90,66,78,162.28328,69.366569,34.683285,196.96657,127.6,162.28328,1029.995,614.67,307.335,1337.33,722.66,1029.995,13.5,5,2.5,16,11,13.5,5.5,1,0.5,6,5,5.5,137,2,1,138,136,137,2.32,0.44,0.22,2.54,2.1,2.32,1.5,1,0.5,2,1,1.5,2,4,2,4,0,2,10,0,0,10,10,10,7,14,7,14,0,7,20.5,9,4.5,25,16,20.5,0.5,1,0.5,1,0,0.5,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0.5,2,1,1.5,25.731667,18.063333,9.0316667,34.763333,16.7,25.731667,0.232,0.464,0.232,0.464,0,0.232,0,0,0,0,0,0,188.5,73,36.5,225,152,188.5,0.073170732,0.097560976,0.48780488,0.34146341,0,0.04724739,0.023623695,1,0.1806668,-0.10556528,0.21113055,0.38
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,79.5,5,2.5,82,77,79.5,70.5,21,10.5,81,60,70.5,199.7085,14.983,7.4915,207.2,192.217,199.7085,1669.805,2138.39,1069.195,2739,600.61,1669.805,11.5,5,2.5,14,9,11.5,6,0,0,6,6,6,143.5,5,2.5,146,141,143.5,2.265,0.13,0.065,2.33,2.2,2.265,2,0,0,2,2,2,1,2,1,2,0,1,8.5,3,1.5,10,7,8.5,14,0,0,14,14,14,25.5,5,2.5,28,23,25.5,0,0,0,0,0,0,2,4,2,4,0,2,1.5,3,1.5,3,0,1.5,0,0,0,0,0,0,3.5,1,0.5,4,3,3.5,21.16,13.9,6.95,28.11,14.21,21.16,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,225,225,225,0.078431373,0.039215686,0.33333333,0.54901961,0,0.004216087,0.002108044,1,0.64839733,0,0,0.19
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,80,4,2,82,78,80,72,18,9,81,63,72,201.142,12.116,6.058,207.2,195.084,201.142,1321.005,1440.79,720.395,2041.4,600.61,1321.005,12,4,2,14,10,12,6,0,0,6,6,6,141,10,5,146,136,141,2.305,0.05,0.025,2.33,2.28,2.305,1.5,1,0.5,2,1,1.5,1,2,1,2,0,1,9.5,1,0.5,10,9,9.5,14,0,0,14,14,14,26,4,2,28,24,26,0.5,1,0.5,1,0,0.5,2,4,2,4,0,2,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0,3,2,1,4,2,3,21.565,13.09,6.545,28.11,15.02,21.565,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,225,225,225,0.057692308,0.038461538,0.36538462,0.53846154,0,0.000624805,0.000312402,1,0.22154535,-0.24063454,0.48126908,0.475
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,62.5,35,17.5,80,45,62.5,65,12,6,71,59,65,151.74775,97.6845,48.84225,200.59,102.9055,151.74775,1235.66,2002.68,1001.34,2237,234.32,1235.66,10.5,3,1.5,12,9,10.5,5.5,1,0.5,6,5,5.5,137,10,5,142,132,137,2.14,0.28,0.14,2.28,2,2.14,1.5,1,0.5,2,1,1.5,0,0,0,0,0,0,9,2,1,10,8,9,7,14,7,14,0,7,17.5,17,8.5,26,9,17.5,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0,1,2,1,2,0,1,0,0,0,0,0,0,1.5,3,1.5,3,0,1.5,19.438793,11.597586,5.7987931,25.237586,13.64,19.438793,0,0,0,0,0,0,0,0,0,0,0,0,195.5,59,29.5,225,166,195.5,0.085714286,0,0.51428571,0.4,0,0.019409169,0.009704584,0,-0.33646307,0,0,0.55
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,63,34,17,80,46,63,66.5,9,4.5,71,62,66.5,153.505,94.17,47.085,200.59,106.42,153.505,1031.185,1593.73,796.865,1828.05,234.32,1031.185,11,2,1,12,10,11,5.5,1,0.5,6,5,5.5,135.5,7,3.5,139,132,135.5,2.1,0.2,0.1,2.2,2,2.1,1,2,1,2,0,1,0,0,0,0,0,0,10,0,0,10,10,10,7,14,7,14,0,7,18,16,8,26,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.823793,10.827586,5.4137931,25.237586,14.41,19.823793,0,0,0,0,0,0,0,0,0,0,0,0,195.5,59,29.5,225,166,195.5,0.055555556,0,0.55555556,0.38888889,0,0.009950166,0.004975083,0,-0.30680612,-0.14274045,0.34689121,0.695
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,78.5,3,1.5,80,77,78.5,65.5,11,5.5,71,60,65.5,196.4035,8.373,4.1865,200.59,192.217,196.4035,1486.66,2504.68,1252.34,2739,234.32,1486.66,10.5,3,1.5,12,9,10.5,6,0,0,6,6,6,136.5,9,4.5,141,132,136.5,2.1,0.2,0.1,2.2,2,2.1,2,0,0,2,2,2,0,0,0,0,0,0,8.5,3,1.5,10,7,8.5,14,0,0,14,14,14,24.5,3,1.5,26,23,24.5,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,1.5,3,0,1.5,0,0,0,0,0,0,1.5,3,1.5,3,0,1.5,19.723793,11.027586,5.5137931,25.237586,14.21,19.723793,0,0,0,0,0,0,0,0,0,0,0,0,195.5,59,29.5,225,166,195.5,0.081632653,0,0.34693878,0.57142857,0,0.009950166,0.004975083,0,-0.097452843,0,0,0.435
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,79,2,1,80,78,79,67,8,4,71,63,67,197.837,5.506,2.753,200.59,195.084,197.837,1137.86,1807.08,903.54,2041.4,234.32,1137.86,11,2,1,12,10,11,6,0,0,6,6,6,134,4,2,136,132,134,2.14,0.28,0.14,2.28,2,2.14,1.5,1,0.5,2,1,1.5,0,0,0,0,0,0,9.5,1,0.5,10,9,9.5,14,0,0,14,14,14,25,2,1,26,24,25,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0,1,2,1,2,0,1,20.128793,10.217586,5.1087931,25.237586,15.02,20.128793,0,0,0,0,0,0,0,0,0,0,0,0,195.5,59,29.5,225,166,195.5,0.06,0,0.38,0.56,0,0.019409169,0.009704584,0,-0.066771143,-0.044141,0.11658656,0.72
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,79.5,1,0.5,80,79,79.5,68.5,5,2.5,71,66,68.5,198.77828,3.623431,1.8117155,200.59,196.96657,198.77828,785.825,1103.01,551.505,1337.33,234.32,785.825,11.5,1,0.5,12,11,11.5,6,0,0,6,6,6,134,4,2,136,132,134,2.27,0.54,0.27,2.54,2,2.27,1.5,1,0.5,2,1,1.5,0,0,0,0,0,0,10,0,0,10,10,10,14,0,0,14,14,14,25.5,1,0.5,26,25,25.5,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.5,1,0,0.5,20.968793,8.5375862,4.2687931,25.237586,16.7,20.968793,0,0,0,0,0,0,0,0,0,0,0,0,195.5,59,29.5,225,166,195.5,0.058823529,0,0.39215686,0.54901961,0,0.070306205,0.035153103,0,-0.12051605,0,0,0.295
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,54,54,27,81,27,54,67,18,9,76,58,67,131.65825,145.45011,72.725053,204.3833,58.933195,131.65825,1172.5,1191,595.5,1768,577,1172.5,11,4,2,13,9,11,5,2,1,6,4,5,135.5,19,9.5,145,126,135.5,1.75,0.26,0.13,1.88,1.62,1.75,2,0,0,2,2,2,0.5,1,0.5,1,0,0.5,8.5,3,1.5,10,7,8.5,7,14,7,14,0,7,18,18,9,27,9,18,0,0,0,0,0,0,2.5,5,2.5,5,0,2.5,1.5,3,1.5,3,0,1.5,0,0,0,0,0,0,4,2,1,5,3,4,18.5775,16.665,8.3325,26.91,10.245,18.5775,0,0,0,0,0,0,0.7742356,1.5484712,0.7742356,1.5484712,0,0.7742356,194,0,0,194,194,194,0.11111111,0.027777778,0.47222222,0.38888889,0,0.016757996,0.008378998,1,0.33459031,0,0,0.16
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,54.5,53,26.5,81,28,54.5,68.5,15,7.5,76,61,68.5,131.53835,145.6899,72.84495,204.3833,58.6934,131.53835,1152.5,1151,575.5,1728,577,1152.5,11.5,3,1.5,13,10,11.5,5,2,1,6,4,5,134.5,21,10.5,145,124,134.5,1.765,0.29,0.145,1.91,1.62,1.765,2,0,0,2,2,2,0.5,1,0.5,1,0,0.5,9,2,1,10,8,9,7,14,7,14,0,7,18.5,17,8.5,27,10,18.5,0,0,0,0,0,0,2.5,5,2.5,5,0,2.5,1,2,1,2,0,1,0,0,0,0,0,0,3.5,3,1.5,5,2,3.5,18.615,16.59,8.295,26.91,10.32,18.615,0,0,0,0,0,0,0.29769735,0.5953947,0.29769735,0.5953947,0,0.29769735,209.5,31,15.5,225,194,209.5,0.10810811,0.027027027,0.48648649,0.37837838,0,0.020805516,0.010402758,1,0.16603685,0,0,0.505
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,55,52,26,81,29,55,70,12,6,76,64,70,133.96465,140.8373,70.41865,204.3833,63.546,133.96465,967.385,780.77,390.385,1357.77,577,967.385,12,2,1,13,11,12,5,2,1,6,4,5,138.5,13,6.5,145,132,138.5,1.76,0.28,0.14,1.9,1.62,1.76,1.5,1,0.5,2,1,1.5,0.5,1,0.5,1,0,0.5,10,0,0,10,10,10,7,14,7,14,0,7,19,16,8,27,11,19,0.5,1,0.5,1,0,0.5,2.5,5,2.5,5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,5,1,3,18.99,15.84,7.92,26.91,11.07,18.99,0,0,0,0,0,0,0,0,0,0,0,0,209.5,31,15.5,225,194,209.5,0.078947368,0.026315789,0.52631579,0.36842105,0,0.019409169,0.009704584,1,0.12179074,0,0,0.015
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,63,36,18,81,45,63,67.5,17,8.5,76,59,67.5,153.6444,101.4778,50.7389,204.3833,102.9055,153.6444,1407,1660,830,2237,577,1407,11,4,2,13,9,11,5.5,1,0.5,6,5,5.5,143.5,3,1.5,145,142,143.5,1.95,0.66,0.33,2.28,1.62,1.95,1.5,1,0.5,2,1,1.5,0.5,1,0.5,1,0,0.5,9,2,1,10,8,9,7,14,7,14,0,7,18,18,9,27,9,18,0.5,1,0.5,1,0,0.5,2.5,5,2.5,5,0,2.5,1,2,1,2,0,1,0,0,0,0,0,0,4,2,1,5,3,4,20.275,13.27,6.635,26.91,13.64,20.275,0,0,0,0,0,0,0,0,0,0,0,0,209.5,31,15.5,225,194,209.5,0.083333333,0.027777778,0.5,0.38888889,0,0.1031799,0.051589952,0,-0.046784058,0,0,0.415
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,63.5,35,17.5,81,46,63.5,69,14,7,76,62,69,155.40165,97.9633,48.98165,204.3833,106.42,155.40165,1202.525,1251.05,625.525,1828.05,577,1202.525,11.5,3,1.5,13,10,11.5,5.5,1,0.5,6,5,5.5,142,6,3,145,139,142,1.91,0.58,0.29,2.2,1.62,1.91,1,2,1,2,0,1,0.5,1,0.5,1,0,0.5,10,0,0,10,10,10,7,14,7,14,0,7,18.5,17,8.5,27,10,18.5,0,0,0,0,0,0,2.5,5,2.5,5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5,2.5,5,0,2.5,20.66,12.5,6.25,26.91,14.41,20.66,0,0,0,0,0,0,0,0,0,0,0,0,209.5,31,15.5,225,194,209.5,0.054054054,0.027027027,0.54054054,0.37837838,0,0.080660682,0.040330341,0,-0.18910117,-0.24511259,0.61278148,0.56
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,64,34,17,81,47,64,70.5,11,5.5,76,65,70.5,156.12575,96.5151,48.25755,204.3833,107.8682,156.12575,905.965,657.93,328.965,1234.93,577,905.965,12,2,1,13,11,12,5.5,1,0.5,6,5,5.5,145,0,0,145,145,145,1.775,0.31,0.155,1.93,1.62,1.775,1.5,1,0.5,2,1,1.5,0.5,1,0.5,1,0,0.5,10,0,0,10,10,10,7,14,7,14,0,7,19,16,8,27,11,19,0.5,1,0.5,1,0,0.5,2.5,5,2.5,5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,5,1,3,21.62,10.58,5.29,26.91,16.33,21.62,0,0,0,0,0,0,0,0,0,0,0,0,209.5,31,15.5,225,194,209.5,0.078947368,0.026315789,0.52631579,0.36842105,0,0.023738697,0.011869349,0,-0.033884387,0,0,0.14
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,79,4,2,81,77,79,68,16,8,76,60,68,198.30015,12.1663,6.08315,204.3833,192.217,198.30015,1658,2162,1081,2739,577,1658,11,4,2,13,9,11,6,0,0,6,6,6,143,4,2,145,141,143,1.91,0.58,0.29,2.2,1.62,1.91,2,0,0,2,2,2,0.5,1,0.5,1,0,0.5,8.5,3,1.5,10,7,8.5,14,0,0,14,14,14,25,4,2,27,23,25,0,0,0,0,0,0,2.5,5,2.5,5,0,2.5,1.5,3,1.5,3,0,1.5,0,0,0,0,0,0,4,2,1,5,3,4,20.56,12.7,6.35,26.91,14.21,20.56,0,0,0,0,0,0,0,0,0,0,0,0,209.5,31,15.5,225,194,209.5,0.08,0.02,0.34,0.56,0,0.080660682,0.040330341,1,0.29682084,0,0,0.3
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,79.5,3,1.5,81,78,79.5,69.5,13,6.5,76,63,69.5,199.73365,9.2993,4.64965,204.3833,195.084,199.73365,1309.2,1464.4,732.2,2041.4,577,1309.2,11.5,3,1.5,13,10,11.5,6,0,0,6,6,6,140.5,9,4.5,145,136,140.5,1.95,0.66,0.33,2.28,1.62,1.95,1.5,1,0.5,2,1,1.5,0.5,1,0.5,1,0,0.5,9.5,1,0.5,10,9,9.5,14,0,0,14,14,14,25.5,3,1.5,27,24,25.5,0.5,1,0.5,1,0,0.5,2.5,5,2.5,5,0,2.5,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0,3.5,3,1.5,5,2,3.5,20.965,11.89,5.945,26.91,15.02,20.965,0,0,0,0,0,0,0,0,0,0,0,0,209.5,31,15.5,225,194,209.5,0.058823529,0.019607843,0.37254902,0.54901961,0,0.1031799,0.051589952,1,0.036670978,-0.12527655,0.2505531,0.585
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,80,2,1,81,79,80,71,10,5,76,66,71,200.67493,7.416731,3.7083655,204.3833,196.96657,200.67493,957.165,760.33,380.165,1337.33,577,957.165,12,2,1,13,11,12,6,0,0,6,6,6,140.5,9,4.5,145,136,140.5,2.08,0.92,0.46,2.54,1.62,2.08,1.5,1,0.5,2,1,1.5,0.5,1,0.5,1,0,0.5,10,0,0,10,10,10,14,0,0,14,14,14,26,2,1,27,25,26,0.5,1,0.5,1,0,0.5,2.5,5,2.5,5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,5,1,3,21.805,10.21,5.105,26.91,16.7,21.805,0,0,0,0,0,0,0,0,0,0,0,0,209.5,31,15.5,225,194,209.5,0.057692308,0.019230769,0.38461538,0.53846154,0,0.19071165,0.095355826,1,0.012679695,-0.05511809,0.082677135,0.16
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,80.5,3,1.5,82,79,80.5,73.5,15,7.5,81,66,73.5,202.08328,10.233431,5.1167155,207.2,196.96657,202.08328,968.97,736.72,368.36,1337.33,600.61,968.97,12.5,3,1.5,14,11,12.5,6,0,0,6,6,6,141,10,5,146,136,141,2.435,0.21,0.105,2.54,2.33,2.435,1.5,1,0.5,2,1,1.5,1,2,1,2,0,1,10,0,0,10,10,10,14,0,0,14,14,14,26.5,3,1.5,28,25,26.5,0.5,1,0.5,1,0,0.5,2,4,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,1.5,4,1,2.5,22.405,11.41,5.705,28.11,16.7,22.405,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,225,225,225,0.056603774,0.037735849,0.37735849,0.52830189,0,0.010964447,0.005482224,1,0.016619517,-0.09939528,0.19879056,0.05
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,64,38,19,83,45,64,72.5,27,13.5,86,59,72.5,155.94295,106.0749,53.03745,208.9804,102.9055,155.94295,1390.7,1692.6,846.3,2237,544.4,1390.7,12,6,3,15,9,12,5.5,1,0.5,6,5,5.5,145,6,3,148,142,145,2.15,0.26,0.13,2.28,2.02,2.15,1.5,1,0.5,2,1,1.5,1.5,3,1.5,3,0,1.5,9,2,1,10,8,9,7,14,7,14,0,7,19,20,10,29,9,19,0.5,1,0.5,1,0,0.5,1.5,3,1.5,3,0,1.5,1,2,1,2,0,1,0,0,0,0,0,0,3,0,0,3,3,3,23.295,19.31,9.655,32.95,13.64,23.295,0,0,0,0,0,0,0,0,0,0,0,0,118.5,213,106.5,225,12,118.5,0.078947368,0.078947368,0.47368421,0.36842105,0,0.016757996,0.008378998,1,0.32216537,-0.20505558,0.30758337,0.245
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,64.5,37,18.5,83,46,64.5,74,24,12,86,62,74,157.7002,102.5604,51.2802,208.9804,106.42,157.7002,1186.225,1283.65,641.825,1828.05,544.4,1186.225,12.5,5,2.5,15,10,12.5,5.5,1,0.5,6,5,5.5,143.5,9,4.5,148,139,143.5,2.11,0.18,0.09,2.2,2.02,2.11,1,2,1,2,0,1,1.5,3,1.5,3,0,1.5,10,0,0,10,10,10,7,14,7,14,0,7,19.5,19,9.5,29,10,19.5,0,0,0,0,0,0,1.5,3,1.5,3,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,1.5,3,0,1.5,23.68,18.54,9.27,32.95,14.41,23.68,0,0,0,0,0,0,0,0,0,0,0,0,118.5,213,106.5,225,12,118.5,0.051282051,0.076923077,0.51282051,0.35897436,0,0.008067283,0.004033642,1,0.1930981,-0.325397,0.650794,0.39
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,80,6,3,83,77,80,73,26,13,86,60,73,200.5987,16.7634,8.3817,208.9804,192.217,200.5987,1641.7,2194.6,1097.3,2739,544.4,1641.7,12,6,3,15,9,12,6,0,0,6,6,6,144.5,7,3.5,148,141,144.5,2.11,0.18,0.09,2.2,2.02,2.11,2,0,0,2,2,2,1.5,3,1.5,3,0,1.5,8.5,3,1.5,10,7,8.5,14,0,0,14,14,14,26,6,3,29,23,26,0,0,0,0,0,0,1.5,3,1.5,3,0,1.5,1.5,3,1.5,3,0,1.5,0,0,0,0,0,0,3,0,0,3,3,3,23.58,18.74,9.37,32.95,14.21,23.58,0,0,0,0,0,0,0,0,0,0,0,0,118.5,213,106.5,225,12,118.5,0.076923077,0.057692308,0.32692308,0.53846154,0,0.008067283,0.004033642,1,0.86096228,-0.029599025,0.044398538,0.13
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,80.5,5,2.5,83,78,80.5,74.5,23,11.5,86,63,74.5,202.0322,13.8964,6.9482,208.9804,195.084,202.0322,1292.9,1497,748.5,2041.4,544.4,1292.9,12.5,5,2.5,15,10,12.5,6,0,0,6,6,6,142,12,6,148,136,142,2.15,0.26,0.13,2.28,2.02,2.15,1.5,1,0.5,2,1,1.5,1.5,3,1.5,3,0,1.5,9.5,1,0.5,10,9,9.5,14,0,0,14,14,14,26.5,5,2.5,29,24,26.5,0.5,1,0.5,1,0,0.5,1.5,3,1.5,3,0,1.5,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0,2.5,1,0.5,3,2,2.5,23.985,17.93,8.965,32.95,15.02,23.985,0,0,0,0,0,0,0,0,0,0,0,0,118.5,213,106.5,225,12,118.5,0.056603774,0.056603774,0.35849057,0.52830189,0,0.016757996,0.008378998,1,0.279665,-0.2897669,0.57953379,0.415
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,81,4,2,83,79,81,76,20,10,86,66,76,202.97348,12.013831,6.0069155,208.9804,196.96657,202.97348,940.865,792.93,396.465,1337.33,544.4,940.865,13,4,2,15,11,13,6,0,0,6,6,6,142,12,6,148,136,142,2.28,0.52,0.26,2.54,2.02,2.28,1.5,1,0.5,2,1,1.5,1.5,3,1.5,3,0,1.5,10,0,0,10,10,10,14,0,0,14,14,14,27,4,2,29,25,27,0.5,1,0.5,1,0,0.5,1.5,3,1.5,3,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,1,2,24.825,16.25,8.125,32.95,16.7,24.825,0,0,0,0,0,0,0,0,0,0,0,0,118.5,213,106.5,225,12,118.5,0.055555556,0.055555556,0.37037037,0.51851852,0,0.065365747,0.032682874,1,0.13722081,-0.07084473,0.14168946,0.01
